Job Title,Role,Level,Years of Experience,Company,Location,Salary Range,Required Skills,Source Platform,Job Link
Software Developer,Software Developer,,,"WANEK FURNITURE CO., LTD.","No. 11, Street 6, Vietnam Singapore Industrial Park II, Hoa Phu Ward, Thu Dau Mot City, Binh Duong Province",Thương lượng,"AS400, English Language Proficiency, ERP System, ERP System, Software Development Lifecycle, Software Development Lifecycle, Software Development Lifecycle, Software Management",Vietnamworks,https://www.vietnamworks.com/software-developer-1837948-jv?source=searchResults&searchType=2&placement=1838298&sortBy=date
IT Support Specialist,IT Support Specialist,,,Công Ty TNHH Công Nghệ Và Giải Pháp Phần Mềm Crossian,"Tầng 5, Pax Sky, 63-65 Ngô Thì Nhậm, Phường Phạm Đình Hổ, Quận Hai Bà Trưng, TP Hà Nội, Việt Nam",Thương lượng,"IT System Administration, IT Helpdesk, IT Support, Infrastructure Supervision, Application Support",Vietnamworks,https://www.vietnamworks.com/it-support-specialist--1840590-jv?source=searchResults&searchType=2&placement=1840790&sortBy=date
"Data Analyst (SQL, Power Bi, Database)","Data Analyst SQL, Power Bi, Database",,,Ngân Hàng TMCP Quốc Tế Việt Nam (VIB),"Sailing Tower, số 111A Pasteur, Phường Bến Nghé, Quận 1, TP. Hồ Chí Minh",Thương lượng,"Data analysis, SQL, Power BI, Python",Vietnamworks,https://www.vietnamworks.com/data-analyst-sql-power-bi-database-1841115-jv?source=searchResults&searchType=2&placement=1841565&sortBy=date
Kỹ Sư Công Nghệ Thông Tin (IT),Kỹ Sư Công Nghệ Thông Tin IT,,,Công Ty TNHH CTCI Việt Nam,"Tầng 6, toà nhà Charmvit, 117 Trần Duy Hưng, Trung Hòa, Cầu Giấy, Hà Nội",Thương lượng,"Quản Trị Mạng Công Ty, Quản Trị Dữ Liệu, Hệ Thống Điện Thoại, Công Nghệ Thông Tin, Quản Trị Hệ Thống",Vietnamworks,https://www.vietnamworks.com/ky-su-cong-nghe-thong-tin-it--1837785-jv?source=searchResults&searchType=2&placement=1837885&sortBy=date
Kỹ Sư Kiểm Thử Sản Xuất,Kỹ Sư Kiểm Thử Sản Xuất,,,Navigos Search's Client,Hanoi,"$ 800-1,200 /tháng","Testing, Electronic Troubleshooting, English, Wireshark, PLC",Vietnamworks,https://www.vietnamworks.com/ky-su-kiem-thu-san-xuat-1835506-jv?source=searchResults&searchType=2&placement=1836206&sortBy=date
Business Analyst,Business Analyst,,,Công Ty Cổ Phần Tập Đoàn Golden Gate,"Tầng 6, tòa nhà Toyota Thanh Xuân, 315 Trường  Chinh, Hà Nội",Thương lượng,"Product Development, Business Analysis, Information System, Agile, F&B Business",Vietnamworks,https://www.vietnamworks.com/business-analyst--1837298-jv?source=searchResults&searchType=2&placement=1837748&sortBy=date
Senior Business Analyst (Analytics Consultant),Senior Business Analyst Analytics Consultant,Senior,,MiTek Việt Nam,"Tòa nhà A5, Lô số A5, khu E-Office, đường Sáng Tạo, KCX Tân Thuận, P. Tân Thuận Đông, Q.7, TP.HCM.",Thương lượng,"Business Analysis, Data Analytics, Business Analyst, English B2, Consultant",Vietnamworks,https://www.vietnamworks.com/senior-business-analyst-analytics-consultant-1844734-jv?source=searchResults&searchType=2&placement=1845084&sortBy=date
Senior .NET Developer,Senior .NET Developer,Senior,,Capgemini Vietnam,"Centre Point, 106 Nguyễn Văn Trỗi, Phường 08, Quận Phú Nhuận, Thành phố Hồ Chí Minh",Thương lượng,"Web API, Azure, .Net, C#, OOP",Vietnamworks,https://www.vietnamworks.com/senior-net-developer--1840906-jv?source=searchResults&searchType=2&placement=1840956&sortBy=date
QC Tester Automation,QC Tester Automation,,,MCGAAW,"5th Floor, Unit 5.4&5.5, E-Town 1, 364 Cong Hoa Street, Tan Binh District, Ho Chi Minh City, VietNam.",Thương lượng,"Test Automation Tools, Programning Languages, API Testing, Automation Testing, Software Testing",Vietnamworks,https://www.vietnamworks.com/qc-tester-automation-1841531-jv?source=searchResults&searchType=2&placement=1841831&sortBy=date
"IOS Developer (Junior, HCM)","IOS Developer Junior, HCM",Junior,,FPT Telecom,"Tòa FPT Tower, Số 10 Phạm Văn Bạch, Yên Hòa, Cầu Giấy, Hà Nội",Thương lượng,"iOS Development, Material Design, Objective C, Swift, Swift, Web Service",Vietnamworks,https://www.vietnamworks.com/ios-developer-junior-hcm-1836258-jv?source=searchResults&searchType=2&placement=1836458&sortBy=date
SAP ABAP Performance Architect (Joining Bonus),SAP ABAP Performance Architect Joining Bonus,,,Bosch Global Software Technologies Company Limited,"Etown 2, 364 Cong Hoa street, ward 13, Tan Binh district, HCM",Thương lượng,Computer Science,Vietnamworks,https://www.vietnamworks.com/sap-abap-performance-architect-joining-bonus--1841500-jv?source=searchResults&searchType=2&placement=1841950&sortBy=date
"Phân Tích Cường Độ Của Máy Xúc Xây Dựng (Bộ Phận Cabin)(pm: HyperMesh, Radioss)","Phân Tích Cường Độ Của Máy Xúc Xây Dựng Bộ Phận Cabin pm: HyperMesh, Radioss",,,Công Ty TNHH R Techno Việt Nam,"107 Đường Tân Cảng, Phường 25, Quận Bình Thạnh, TP.HCM",Thương lượng,"Hypermesh, Radioss, Thiết Kế Máy Xây Dựng, Tiếng Nhật N3, Phân Tích Cường Độ",Vietnamworks,https://www.vietnamworks.com/phan-tich-cuong-djo-cua-may-xuc-xay-dung-bo-phan-cabin-pm-hypermesh-radioss-1831161-jv?source=searchResults&searchType=2&placement=1831611&sortBy=date
"Chuyên Viên Chính/chuyên Viên Cao Cấp Phân Tích Dữ Liệu và Quản Trị Hệ Thống (Thành thạo Excel, Sql,powerbi)","Chuyên Viên Chính/chuyên Viên Cao Cấp Phân Tích Dữ Liệu và Quản Trị Hệ Thống Thành thạo Excel, Sql,powerbi",,,Ngân Hàng TMCP Quốc Tế Việt Nam (VIB),"Sailing Tower, số 111A Pasteur, Phường Bến Nghé, Quận 1, TP. Hồ Chí Minh",Thương lượng,"SQL, Power BI, Data reporting, Excel",Vietnamworks,https://www.vietnamworks.com/chuyen-vien-chinh-chuyen-vien-cao-cap-phan-tich-du-lieu-va-quan-tri-he-thong-thanh-thao-excel-sql-powerbi-1844200-jv?source=searchResults&searchType=2&placement=1844600&sortBy=date
Experienced Automation Tester _ Freelancer (Location: Hà Nội),Experienced Automation Tester _ Freelancer Location: Hà Nội,,,Capgemini Vietnam,"Centre Point, 106 Nguyễn Văn Trỗi, Phường 08, Quận Phú Nhuận, Thành phố Hồ Chí Minh",Thương lượng,"Automation Testing, QA, QC, Software Testing, API Testing",Vietnamworks,https://www.vietnamworks.com/experienced-automation-tester-freelancer-location-ha-noi--1837201-jv?source=searchResults&searchType=2&placement=1837251&sortBy=date
Android App Developer,Android App Developer,,,Cathay United Bank,"Taipei, Taiwan",Thương lượng,"Agile Development, CI/CD, Clean Architecture, MVVM Architecture, RESTful API",Vietnamworks,https://www.vietnamworks.com/android-app-developer-1839427-jv?source=searchResults&searchType=2&placement=1839627&sortBy=date
Data Analyst,Data Analyst,,,Edge Consulting Engineers,"5th Floor, L'MAK 68 Building, 68 Phan Dang Luu, Phu Nhuan District, Hochiminh, Vietnam",Thương lượng,Data Analysis,Vietnamworks,https://www.vietnamworks.com/data-analyst--1838854-jv?source=searchResults&searchType=2&placement=1839104&sortBy=date
Technical Support Specialist,Technical Support Specialist,,,CÔNG TY TNHH GETCOURSE VIỆT NAM,,Thương lượng,"Technical Support, Troubleshooting, Customer Support, CSS, SaaS",Vietnamworks,https://www.vietnamworks.com/technical-support-specialist-1844313-jv?source=searchResults&searchType=2&placement=1844713&sortBy=date
Chuyên Viên Chính Sách Quản Lý Rủi Ro - Công Nghệ Thông Tin,Chuyên Viên Chính Sách Quản Lý Rủi Ro - Công Nghệ Thông Tin,,,Ngân Hàng TNHH Indovina – Hội Sở,"97A Nguyễn Văn Trỗi, P.11, Q. Phú Nhuận – Tp.HCM",Thương lượng,"IT Security GRC, Risk Compliance, IT Risk Management, IT Governance, IT Operations",Vietnamworks,https://www.vietnamworks.com/chuyen-vien-chinh-sach-quan-ly-rui-ro-cong-nghe-thong-tin--1842909-jv?source=searchResults&searchType=2&placement=1843509&sortBy=date
Senior Full Stack Engineer Cloud Marketplace,Senior Full Stack Engineer Cloud Marketplace,Senior,,Bosch Global Software Technologies Company Limited,"Etown 2, 364 Cong Hoa street, ward 13, Tan Binh district, HCM",Thương lượng,"Java Spring Boot, Restful Apis, Cloud Native Applications, Frontend Frameworks, Sql And No-Sql Databases",Vietnamworks,https://www.vietnamworks.com/senior-full-stack-engineer-cloud-marketplace-1839373-jv?source=searchResults&searchType=2&placement=1839923&sortBy=date
Supply Chain Digital BA (Management Level),Supply Chain Digital BA Management Level,,,HEINEKEN Vietnam,"Vietcombank Tower, 18th & 19th floor, 05 Cong Truong Me Linh, Ben Nghe Ward",Thương lượng,English,Vietnamworks,https://www.vietnamworks.com/supply-chain-digital-ba-management-level-1842067-jv?source=searchResults&searchType=2&placement=1842667&sortBy=date
Foxconn Tuyển Gấp Kỹ Sư Phát Triển Phần Mềm Hệ Thống,Foxconn Tuyển Gấp Kỹ Sư Phát Triển Phần Mềm Hệ Thống,,,Công Ty TNHH Công Nghệ Chính Xác Fuyu,"Khu công nghiệp Quang Châu, Huyện Việt Yên, Bắc Giang","$ 500-1,000 /tháng","Lập Trình Backend, API, Systems Development, Database Development, English",Vietnamworks,https://www.vietnamworks.com/foxconn-tuyen-gap-ky-su-phat-trien-phan-mem-he-thong--1838776-jv?source=searchResults&searchType=2&placement=1838976&sortBy=date
Chuyên Viên An Ninh Bảo Mật,Chuyên Viên An Ninh Bảo Mật,,,Công ty Cổ phần Chứng khoán Bảo Việt,"8 Phố Lê Thái Tổ, Hàng Trống, Hoàn Kiếm, Hà Nội, Việt Nam","$ 700-1,200 /tháng","An Toàn Thông Tin, Quản Lý Rủi Ro, An Ninh Mạng, CEH, IDS/IPS",Vietnamworks,https://www.vietnamworks.com/chuyen-vien-an-ninh-bao-mat-1841839-jv?source=searchResults&searchType=2&placement=1841939&sortBy=date
Oracle Functional Consultant,Oracle Functional Consultant,,,Chi Nhánh Công Ty TNHH KPMG,"10Floor, 115 Nguyễn Huệ, Ho Chi Minh City, Ho Chi Minh, Vietnam",Thương lượng,"Analytical Thinking, Financial performance, Oracle Cloud, Order Management, Procurement",Vietnamworks,https://www.vietnamworks.com/oracle-functional-consultant--1837345-jv?source=searchResults&searchType=2&placement=1837745&sortBy=date
Infrastructure Architect/ IT System (Manufacturing) - Open for Junior Level/freshers,Infrastructure Architect/ IT System Manufacturing - Open for Junior Level/freshers,Junior,,Unilever Vietnam,"156 Nguyen Luong Bang, Tan Phu Ward, Dist.7",Thương lượng,"Infrastructure, Automation, PLC, Network, Systems Architecture",Vietnamworks,https://www.vietnamworks.com/infrastructure-architect-it-system-manufacturing-open-for-junior-level-freshers--1825359-jv?source=searchResults&searchType=2&placement=1825609&sortBy=date
SAP ABAP Developer,SAP ABAP Developer,,,Golden Gate Trade & Service JSC,"Tầng 6, tòa nhà Toyota Thanh Xuân, 315 Trường  Chinh, Hà Nội",Thương lượng,"SAP, ABAP, SAP HANA, FICO, API",Vietnamworks,https://www.vietnamworks.com/sap-abap-developer--1840579-jv?source=searchResults&searchType=2&placement=1840979&sortBy=date
Senior Full Stack Java Web Developer,Senior Full Stack Java Web Developer,Senior,,Navigos Search's Client,Hanoi,$ 20tr-40tr /tháng,"Java, Spring, VueJS, Microservices, English Communication",Vietnamworks,https://www.vietnamworks.com/senior-full-stack-java-web-developer-1835608-jv?source=searchResults&searchType=2&placement=1836308&sortBy=date
[Hot Job] Chuyên Gia Công Nghệ Thanh Toán,Hot Job Chuyên Gia Công Nghệ Thanh Toán,,,Công Ty Cổ Phần Thanh Toán Quốc Gia Việt Nam,"Tầng 2, Tầng 17 và tầng 18, tòa nhà Pacific Place, số 83B phố Lý Thường Kiệt, Phường Trần Hưng Đạo, Quận Hoàn Kiếm, Thành phố Hà Nội",Thương lượng,"Công Nghệ Thông Tin, Tiếng Anh, Thanh Toán Thẻ, Phát Triển Sản Phẩm, Thanh Toán Điện Tử",Vietnamworks,https://www.vietnamworks.com/hot-job-chuyen-gia-cong-nghe-thanh-toan-1822795-jv?source=searchResults&searchType=2&placement=1823045&sortBy=date
Chuyên Gia Phát Triển Dịch Vụ (API) - Khối Ngân Hàng Số - (Ho24.279),Chuyên Gia Phát Triển Dịch Vụ API - Khối Ngân Hàng Số - Ho24.279,,,Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,"19th – MB Building,18 Le Van Luong Str., Cau Giay Dist. Hanoi, Vietnam",Thương lượng,"Tài chính Ngân hàng, Giải Pháp Công Nghệ, Tư Vấn Dịch Vụ, API, Thanh Toán Điện Tử",Vietnamworks,https://www.vietnamworks.com/chuyen-gia-phat-trien-dich-vu-api-khoi-ngan-hang-so-ho24-279-1828012-jv?source=searchResults&searchType=2&placement=1828362&sortBy=date
Database Administrator,Database Administrator,,,TL Consulting VN Co. Ltd,"I2- 09 Tòa nhà Golden King, số 15 đường Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",Thương lượng,"Oracle Database Knowledge, DBA, Computer Hardware Troubleshooting, Software Troubleshooting, Computer Science",Vietnamworks,https://www.vietnamworks.com/database-administrator-1840941-jv?source=searchResults&searchType=2&placement=1841091&sortBy=date
Data Engineer Consultant,Data Engineer Consultant,,,Chi Nhánh Công Ty TNHH KPMG,"10Floor, 115 Nguyễn Huệ, Ho Chi Minh City, Ho Chi Minh, Vietnam",Thương lượng,"Data Architecture, Data analysis, Data Models, Data Mining, Big Data",Vietnamworks,https://www.vietnamworks.com/data-engineer-consultant-1839229-jv?source=searchResults&searchType=2&placement=1839779&sortBy=date
資料探勘工程師 / Data Engineer,資料探勘工程師 / Data Engineer,,,Avividai,,"$ 1,000-3,000 /tháng","Python, Mandarin Chinese",Vietnamworks,https://www.vietnamworks.com/cong-xiao-data-engineer-1842546-jv?source=searchResults&searchType=2&placement=1842896&sortBy=date
Nhân Viên IT,Nhân Viên IT,,,"Adtec Plasma Technology Vietnam Co., Ltd","Lô J.2, Khu công nghiệp Quế Võ (khu vực mở rộng), phường Nam Sơn, thành phố Bắc Ninh, tỉnh Bắc Ninh",Thương lượng,"Công Nghệ Thông Tin, Microsoft Office 365, Python, C#, ASP.NET",Vietnamworks,https://www.vietnamworks.com/nhan-vien-it--1843767-jv?source=searchResults&searchType=2&placement=1844217&sortBy=date
Chuyên Viên IT,Chuyên Viên IT,,,"Trường Quản Trị Và Kinh Doanh, ĐHQGHN","B1-144 Xuân Thủy, Cầu Giấy, Hà Nội",Thương lượng,"IT System Administration, IT Helpdesk, IT Administration, Helpdesk, Công Nghệ Thông Tin",Vietnamworks,https://www.vietnamworks.com/chuyen-vien-it--1842723-jv?source=searchResults&searchType=2&placement=1843323&sortBy=date
"(JP-86) Thiết Kế Hệ Thống, Phát Triển Chương Trình","JP-86 Thiết Kế Hệ Thống, Phát Triển Chương Trình",,,Công Ty TNHH R Techno Việt Nam,"107 Đường Tân Cảng, Phường 25, Quận Bình Thạnh, TP.HCM","¥ 350,000-400,000 /tháng","Phát Triển Dự Án, SQL Server, SQL Server, Thiết Kế Hệ Thống, Tiếng Nhật, VB.NET",Vietnamworks,https://www.vietnamworks.com/-jp-86-thiet-ke-he-thong-phat-trien-chuong-trinh-1841271-jv?source=searchResults&searchType=2&placement=1841721&sortBy=date
End User Technology Specialist,End User Technology Specialist,,,RMIT University Vietnam,"702 Nguyen Van Linh Boulevard, Tan Phong Ward, Dist.7, Ho Chi Minh City",Từ 33.014tr ₫/tháng,"Customer Service, End User Support, Hệ Thống Active Directory, IT Service Management, Microsoft Office 365",Vietnamworks,https://www.vietnamworks.com/end-user-technology-specialist-1843466-jv?source=searchResults&searchType=2&placement=1844016&sortBy=date
Chuyên Viên Quản Trị Hệ Thống và Bảo Mật,Chuyên Viên Quản Trị Hệ Thống và Bảo Mật,,,Hyundai Thành Công Việt Nam (Hyundai.thanhcong.vn),"Thành Công Tower, 79 Dịch Vọng Hậu, Cầu Giấy, Hà Nội",Thương lượng,"Hệ Thống Mạng, Bảo Mật Dữ Liệu, Giải Pháp Công Nghệ, Điện Tử Viễn Thông, VMware",Vietnamworks,https://www.vietnamworks.com/chuyen-vien-quan-tri-he-thong-va-bao-mat--1830525-jv?source=searchResults&searchType=2&placement=1830625&sortBy=date
Chuyên Viên Quản Trị Cơ Sở Dữ Liệu (DBA),Chuyên Viên Quản Trị Cơ Sở Dữ Liệu DBA,,,Ngân Hàng TMCP Xuất Nhập Khẩu Việt Nam (Eximbank),"Tầng 8, tòa nhà Vincom center, số 72 Lê Thánh Tôn và 45A Lý Tự Trọng, Quận 1, TP.HCM","$ 1,000-2,000 /tháng","SLA Control, Công nghệ thông tin, Quản Trị Hệ Thống CNTT",Vietnamworks,https://www.vietnamworks.com/chuyen-vien-quan-tri-co-so-du-lieu-dba--1840855-jv?source=searchResults&searchType=2&placement=1841005&sortBy=date
Bridge Project Manager (BPM),Bridge Project Manager BPM,,,Vitalify Asia,"224A-224B Điện Biên Phủ, Phường Võ Thị Sáu, Quận 3, Tp. HCM","Tới $ 2,500 /tháng","Project Management, Japanese N2, DevOps, Kaizen",Vietnamworks,https://www.vietnamworks.com/bridge-project-manager-bpm-1839407-jv?source=searchResults&searchType=2&placement=1839657&sortBy=date
"(Night shift) Implementation Specialist (EDI, ERP, SAP, Supply chain)","Night shift Implementation Specialist EDI, ERP, SAP, Supply chain",,,"Truecommerce Vietnam Company, Limited","Helios Building, Quang Trung Software Complex, District 12",Thương lượng,"business analyst, Client Service, Customer Service Training, Project Management, Service Implementation",Vietnamworks,https://www.vietnamworks.com/-night-shift-implementation-specialist-edi-erp-sap-supply-chain-1842760-jv?source=searchResults&searchType=2&placement=1842860&sortBy=date
BrSE (in Vietnam or Japan),BrSE in Vietnam or Japan,,,Hitachi Digital Services,"Floor 3rd, 4th Helios Building - Floor 9th QTSC9 Building, Quang Trung Software City, Tan Chanh Hiep Ward, District 12",Thương lượng,"Japanese Speaking, BrSE, Software Development Life Cycle (SDLC), Agile, English",Vietnamworks,https://www.vietnamworks.com/brse-in-vietnam-or-japan-1841900-jv?source=searchResults&searchType=2&placement=1842000&sortBy=date
Project Manager,Project Manager,,,Mirae Asset Finance Company (Viet Nam) Ltd.,"1st Floor, SaiGon Royal, 91 Pasteur, Ben Nghe Ward, District 1",Thương lượng,"Quản Lý Dự Án, Project Management, IT Project Management, Core Banking Development",Vietnamworks,https://www.vietnamworks.com/project-manager--1844083-jv?source=searchResults&searchType=2&placement=1844533&sortBy=date
Business Intelligence Analyst,Business Intelligence Analyst,,,"TrueCommerce Dicentral Vietnam Company, Limited","Helios Building, Quang Trung Software Complex, District 12",Thương lượng,"Data Analytics, Data Visualization, English, Power Automate, PowerBI, PowerBI",Vietnamworks,https://www.vietnamworks.com/business-intelligence-analyst-1842467-jv?source=searchResults&searchType=2&placement=1842617&sortBy=date
Database Developer,Database Developer,,,Công Ty TNHH ActsOne Việt Nam,"Số 20 Đường 01, Khu Đô Thị Mới Him Lam, Phường Tân Hưng, Quận 7, Thành Phố Hồ Chí Minh",Thương lượng,"Database Technology, Mysql, MongoDB, Lập Trình, Sql Queries",Vietnamworks,https://www.vietnamworks.com/database-developer--1840741-jv?source=searchResults&searchType=2&placement=1841241&sortBy=date
Senior .NET Engineer (Windows Application),Senior .NET Engineer Windows Application,Senior,,Koidra,"500 Yale Ave N, Seattle, WA 98109",Thương lượng,"C#, Application Development, WPF, NUnit, Analytical Skills",Vietnamworks,https://www.vietnamworks.com/senior-net-engineer-windows-application-1837513-jv?source=searchResults&searchType=2&placement=1837613&sortBy=date
Chuyên Viên Kiểm Thử Phần Mềm,Chuyên Viên Kiểm Thử Phần Mềm,,,Công Ty Chứng Khoán Yuanta Việt Nam,"Tầng 4, Tòa Nhà Saigon Centre, 65 Lê Lợi, Quận 1, TP. HCM",2tr-22tr ₫/tháng,"Viết Test Case, Kiểm Thử Phần Mềm, Chứng khoán, Quản lý chất lượng, Test",Vietnamworks,https://www.vietnamworks.com/chuyen-vien-kiem-thu-phan-mem-1841947-jv?source=searchResults&searchType=2&placement=1842197&sortBy=date
Game Tester,Game Tester,,,Athena Studio,"40A Lam Sơn, Phường 2, Quận Tân Bình, TPHCM",$ 400-500 /tháng,"Qa/Qc/Testing Experience, Bug Report Writing, Test Case Writing, Agile Methodology, Game Testing",Vietnamworks,https://www.vietnamworks.com/game-tester-1842850-jv?source=searchResults&searchType=2&placement=1843100&sortBy=date
Information Service (IS) Engineer,Information Service IS Engineer,,,"TRIPOD VIETNAM (BIENHOA) ELECTRONIC CO., LTD.","No. 31, Street 3A, Bien Hoa Industrial Zone II, Dong Nai Province",Thương lượng,"Network Administration, CCNA, Cyber Security, Firewall, Linux",Vietnamworks,https://www.vietnamworks.com/information-service-is-engineer-1824775-jv?source=searchResults&searchType=2&placement=1825125&sortBy=date
Senior Data Analyst,Senior Data Analyst,Senior,,Capgemini Vietnam,"Centre Point, 106 Nguyen Van Troi",Thương lượng,"Python, SQL, Data Analysis, ETL, Computer Science",Vietnamworks,https://www.vietnamworks.com/senior-data-analyst--1840704-jv?source=searchResults&searchType=2&placement=1840704&sortBy=date
Manual Tester,Manual Tester,,,FPT Software,"[HCM]Lô T2, đường D1, khu Công nghệ cao, Quận 9, Tp.Hồ Chí Minh; [HN]Tòa nhà FPT, 17 Duy Tân, Cầu Giấy, Hà Nội; [DN] Tòa Nhà FPT Complex, Đường Nam Kỳ Khởi Nghĩa, Phường Hoà Hải, Quận Ngũ Hành Sơn, TP Đà Nẵng",Thương lượng,"Manual Testing, API Testing, SQL, Test execution, Postman",Vietnamworks,https://www.vietnamworks.com/manual-tester--1844903-jv?source=searchResults&searchType=2&placement=1844953&sortBy=date
Senior QC Engineer,Senior QC Engineer,Senior,,Công Ty TNHH Công Nghệ Và Giải Pháp Phần Mềm Crossian,"Tầng 1, Pax Sky, 63-65 Ngô Thì Nhậm, Phường Phạm Đình Hổ, Quận Hai Bà Trưng, TP Hà Nội, Việt Nam",Thương lượng,"AWS Cloud, CI/CD, English, Quality Assurance",Vietnamworks,https://www.vietnamworks.com/senior-qc-engineer-1835733-jv?source=searchResults&searchType=2&placement=1835983&sortBy=date
Regional Information Security Officer for Viet Nam and Laos,Regional Information Security Officer for Viet Nam and Laos,,,The Deutsche Gesellschaft Für Internationale Zusammenarbeit (Giz),"6th Floor – Hanoi Towers, 49 Hai Ba Trung, Hanoi",Thương lượng,"English, Information security, ISO, Risk Management, System Management",Vietnamworks,https://www.vietnamworks.com/regional-information-security-officer-for-viet-nam-and-laos-1837445-jv?source=searchResults&searchType=2&placement=1837845&sortBy=date
IT Server Engineer,IT Server Engineer,,,Navigos Search's Client,Hanoi,20tr-35tr ₫/tháng,"English Communication, Linux System Administration, Server Management, VMware, Windows Server",Vietnamworks,https://www.vietnamworks.com/it-server-engineer-1836055-jv?source=searchResults&searchType=2&placement=1836755&sortBy=date
Embedded Test Lead (Joining Bonus),Embedded Test Lead Joining Bonus,,,Bosch Global Software Technologies Company Limited,"Etown 2, 364 Cong Hoa street, ward 13, Tan Binh district, HCM",Thương lượng,"Analytical skills, English communication, Embedded Test Lead, Automation system test, SW process test",Vietnamworks,https://www.vietnamworks.com/embedded-test-lead-joining-bonus-1838221-jv?source=searchResults&searchType=2&placement=1838271&sortBy=date
Join The Ocean Villas As A IT Officer,Join The Ocean Villas As A IT Officer,,,The Ocean Villas At The Ocean Resort,"Hoa Hai Ward, Ngu Hanh Son District, Danang city",Thương lượng,"System Administration, SQL Server, Technical Management, Windows Server, Backup",Vietnamworks,https://www.vietnamworks.com/join-the-ocean-villas-as-a-it-officer-1838154-jv?source=searchResults&searchType=2&placement=1838454&sortBy=date
"Back-end Developers (.Net Core, C#)","Back-end Developers .Net Core, C#",,,Công Ty TNHH GVI HCM,"43/11-13 Hậu Giang, Phường 4, Quận Tân Bình, TP HCM","$ 1,000-2,000 /tháng",".Net Core, C#, Entity Framework, Troubleshooting, Asp.Net Web Api",Vietnamworks,https://www.vietnamworks.com/back-end-developers-net-core-c-1835235-jv?source=searchResults&searchType=2&placement=1835835&sortBy=date
Business Analyst - Khối Dữ Liệu (Ho24.296),Business Analyst - Khối Dữ Liệu Ho24.296,,,Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,"19th – MB Building,18 Le Van Luong Str., Cau Giay Dist. Hanoi, Vietnam",Thương lượng,"Business analysis, Công Nghệ Thông Tin, Oracle, SQL",Vietnamworks,https://www.vietnamworks.com/business-analyst-khoi-du-lieu-ho24-296-1842179-jv?source=searchResults&searchType=2&placement=1842429&sortBy=date
Engineering Manager,Engineering Manager,,,Công Ty TNHH Công Nghệ Và Giải Pháp Phần Mềm Crossian,"Tầng 1, Pax Sky, 63-65 Ngô Thì Nhậm, Phường Phạm Đình Hổ, Quận Hai Bà Trưng, TP Hà Nội, Việt Nam",Thương lượng,"Cloud Technologies, Project Management, Software Development, Agile, Product Development",Vietnamworks,https://www.vietnamworks.com/engineering-manager--1843655-jv?source=searchResults&searchType=2&placement=1843855&sortBy=date
MIS Engineer - Kỹ Sư Công Nghệ Thông Tin (Work In Phu Yen),MIS Engineer - Kỹ Sư Công Nghệ Thông Tin Work In Phu Yen,,,CCIPY Vietnam,"Khu Công Nghiệp An Phú, Phú Yên",Thương lượng,"Wireless Network, ADSL, LAN, Cài Đặt Phần Mềm, Bảo Trì",Vietnamworks,https://www.vietnamworks.com/mis-engineer-ky-su-cong-nghe-thong-tin-work-in-phu-yen--1838259-jv?source=searchResults&searchType=2&placement=1838559&sortBy=date
Business Analyst (Membership Program Builder),Business Analyst Membership Program Builder,,,TPF Group,"Unit D3-1, 3rd floor, Standard Factory D, Lot Va.04b located on Road 24 & 17, Industrial Park within Tan Thuan Export Processing Zone, Tan Thuan Dong Ward, District 7, Ho Chi Minh",Thương lượng,"E-commerce, Data Structure, English fluency, Business analysis, System Integration",Vietnamworks,https://www.vietnamworks.com/business-analyst-membership-program-builder--1831464-jv?source=searchResults&searchType=2&placement=1831714&sortBy=date
IT Application Support Senior/ Leader (IT Hỗ Trợ Phần Mềm),IT Application Support Senior/ Leader IT Hỗ Trợ Phần Mềm,Senior,,Công Ty Cổ Phần Tập Đoàn Golden Gate,"Tầng 6, tòa nhà Toyota Thanh Xuân, 315 Trường  Chinh, Hà Nội",Thương lượng,"SQL, Application Support, MySQL Server, IT Support, IT Software",Vietnamworks,https://www.vietnamworks.com/it-application-support-senior-leader-it-ho-tro-phan-mem--1840580-jv?source=searchResults&searchType=2&placement=1841080&sortBy=date
Chuyên Viên Cao Cấp Vận Hành Ứng Dụng Công Nghệ Thông Tin,Chuyên Viên Cao Cấp Vận Hành Ứng Dụng Công Nghệ Thông Tin,,,Công Ty Cổ Phần Chứng Khoán Vndirect,"HO: Số 1 Nguyễn Thượng Hiền, Hai Bà Trưng, Hà Nội. CN.HCM:  90 Pasteur, P. Bến Nghé, Q1",Thương lượng,"IT System Administration, Công Nghệ Thông Tin, Tài Chính Ngân Hàng, Tiếng Anh",Vietnamworks,https://www.vietnamworks.com/chuyen-vien-cao-cap-van-hanh-ung-dung-cong-nghe-thong-tin-1842181-jv?source=searchResults&searchType=2&placement=1842481&sortBy=date
Senior Front End Developer (Web and Mobile),Senior Front End Developer Web and Mobile,Senior,,Arctx Solution LLC,"F7th, B tower of Epic building, Lane 19 Duy Tan, Cau Giay, Ha Noi",Thương lượng,"JavaScript, React Native, ReactJs, Redux, Angular",Vietnamworks,https://www.vietnamworks.com/senior-front-end-developer-web-and-mobile-1842580-jv?source=searchResults&searchType=2&placement=1842930&sortBy=date
