Job Title,Role,Level,Years of Experience,Company,Location,Salary Range,Required Skills,Source Platform,Job Link
Chuyên viên Kiểm soát Tác động - Quality Assurance - Khối Công nghệ thông tin (HO24.275),QA engineer,Intermediate,1-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kiem-soat-tac-dong-quality-assurance-khoi-cong-nghe-thong-tin-ho24-275.35C25393.html
Chuyên viên Quản lý ứng dụng - Application Administrator - Khối Công nghệ thông tin (HO24.276),data scientist,Any Level,N/A,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"Linux, Unix",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-ly-ung-dung-application-administrator-khoi-cong-nghe-thong-tin-ho24-276.35C25313.html
Data Scientist - Khối Dữ liệu (HOLT.01),data scientist,Intermediate,3,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/data-scientist-khoi-du-lieu-holt-01.35C2512F.html
Kỹ sư Phát triển Fullstack - Khối Công nghệ thông tin (HOLT.04),full stack developer,Intermediate,1-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"Java, NodeJS, MongoDB, PostgreSQL, MySQL, Redis, Agile, Microservices, Kafka",Careerviet,https://careerviet.vn/vi/tim-viec-lam/ky-su-phat-trien-fullstack-khoi-cong-nghe-thong-tin-holt-04.35C2514B.html
Chuyên viên Kiểm thử nghiệp vụ (Manual Tester) - Khối Công nghệ thông tin (HOLT.06),QA engineer,Intermediate,1-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"Agile, Scrum, Android, iOS",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kiem-thu-nghiep-vu-manual-tester-khoi-cong-nghe-thong-tin-holt-06.35C25151.html
Chuyên viên Giải pháp nền tảng - Platform Solution Specialist - Khối Công nghệ thông tin (HO24.277),backend developer,Any Level,N/A,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"MongoDB, AWS, Azure, GCP, PostgreSQL, MySQL, Redis, Kafka",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-giai-phap-nen-tang-platform-solution-specialist-khoi-cong-nghe-thong-tin-ho24-277.35C253A2.html
TT KSNB&TT_Chuyên viên Kiểm soát nội bộ giám sát nghiệp vụ CNTT,N/A,Junior,1,Ngân hàng TMCP Lộc Phát Việt Nam (LPBank),Hà Nội,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/tt-ksnb-tt_chuyen-vien-kiem-soat-noi-bo-giam-sat-nghiep-vu-cntt.35C250E9.html
Văn phòng chuyển đổi_Chuyên gia/CVCC Kiến trúc sư giải pháp (Solution Architect),solutions architect,Senior,5,Ngân hàng TMCP Lộc Phát Việt Nam (LPBank),Hà Nội,Thương lượng,"SQL, Power BI, AWS, Azure, GCP, Hadoop, Big Data, NoSQL, ETL",Careerviet,https://careerviet.vn/vi/tim-viec-lam/van-phong-chuyen-doi_chuyen-gia-cvcc-kien-truc-su-giai-phap-solution-architect.35C25100.html
Chuyên viên Quản trị hạ tầng Private Cloud - Cloud Engineer (Private Cloud) - Khối Công nghệ thông tin (HO24.272),cloud engineer,Intermediate,1-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,VMware,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-ha-tang-private-cloud-cloud-engineer-private-cloud-khoi-cong-nghe-thong-tin-ho24-272.35C2538F.html
HO - Chuyên viên Vận hành ứng dụng Quản trị - Khối CNTT,data engineer,Intermediate,2-4,Ngân hàng TMCP Lộc Phát Việt Nam (LPBank),Hà Nội,Thương lượng,"MySQL, Kafka",Careerviet,https://careerviet.vn/vi/tim-viec-lam/ho-chuyen-vien-van-hanh-ung-dung-quan-tri-khoi-cntt.35C2540D.html
[A9] Tuyển Nhân Viên Chăm Sóc Khách Hàng Truyền Hình Vệ Tinh K+,N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$6.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/a9-tuyen-nhan-vien-cham-soc-khach-hang-truyen-hinh-ve-tinh-k.35C253AB.html
[A9] Cầu Giấy - Tuyển Nhân Viên Chăm Sóc Khách Hàng Truyền Hình Vệ Tinh K+,N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$6.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/a9-cau-giay-tuyen-nhan-vien-cham-soc-khach-hang-truyen-hinh-ve-tinh-k.35C25453.html
IT Support Analyst,IT support,Any Level,N/A,Công ty TNHH Chế biến Thực phẩm Olam Việt Nam,Đồng Nai,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-support-analyst.35C25158.html
DevOps Engineer (Logistics Techhub),DevOps engineer,Junior,1-3,Indo Trans Logistics,Hồ Chí Minh,Thương lượng,"Python, MongoDB, Docker, Kubernetes, MySQL, ElasticSearch, Restful API, SOAP, Jenkins, CI/CD, Linux, Unix, NoSQL, TCP/IP, Nginx",Careerviet,https://careerviet.vn/vi/tim-viec-lam/devops-engineer-logistics-techhub.35C253B3.html
IT System - Triển khai và phát triển hệ thống ERP/SAP,IT professional,Intermediate,3,Công Ty TNHH Rita Võ,Hồ Chí Minh,Thương lượng,"SQL, SAP, ERP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-system-trien-khai-va-phat-trien-he-thong-erp-sap.35C253A0.html
Technical Support Engineer,IT support,Any Level,N/A,Tổng công ty Bưu điện Việt Nam,Hà Nội,$10.00,"Java, SQL, Linux",Careerviet,https://careerviet.vn/vi/tim-viec-lam/technical-support-engineer.35C2518A.html
Chuyên Viên Phân Tích Nghiệp Vụ (BA),N/A,Junior,2,Tổng công ty Bưu điện Việt Nam,Hà Nội,$12.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-ba.35C251A5.html
Chuyên Viên Quản Trị Hệ Thống Phần Mềm CNTT,database administrator,Junior,1,Tổng công ty Bưu điện Việt Nam,Hà Nội,$12.00,"SQL, Excel, MySQL",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-he-thong-phan-mem-cntt.35C251B5.html
Java Developer Team Leader,software developer,Senior,3-8,Tổng công ty Bưu điện Việt Nam,Hà Nội,$25.00,"Java, JavaScript, HTML, CSS, PHP, JQuery, Bootstrap, jQuery, PostgreSQL, MySQL, Restful API, Git",Careerviet,https://careerviet.vn/vi/tim-viec-lam/java-developer-team-leader.35C25183.html
Front end Developer,frontend developer,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"JavaScript, HTML, CSS",Careerviet,https://careerviet.vn/vi/tim-viec-lam/front-end-developer.35C25163.html
Automation test,data scientist,Junior,1,Tổng công ty Bưu điện Việt Nam,Hà Nội,$12.00,"GitHub, JIRA, Confluence",Careerviet,https://careerviet.vn/vi/tim-viec-lam/automation-test.35C25196.html
CVCC Quản trị hệ thống (HR system) - Hà Nội - TA133,data engineer,Senior,4-6,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Thương lượng,SQL,Careerviet,https://careerviet.vn/vi/tim-viec-lam/cvcc-quan-tri-he-thong-hr-system-ha-noi-ta133.35C25426.html
CV/CVC/CVCC Thông tin quản trị Ngân hàng cá nhân và Kênh phân phối (MIS 1),N/A,Junior,1-3,Ngân Hàng TMCP Tiên Phong (TPBank),Hà Nội,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/cv-cvc-cvcc-thong-tin-quan-tri-ngan-hang-ca-nhan-va-kenh-phan-phoi-mis-1.35C25423.html
"Chuyên gia quản lý rủi ro an ninh thông tin, Phòng Quản trị rủi ro hoạt động, Khối Quản trị rủi ro",N/A,Senior,5-7,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-gia-quan-ly-rui-ro-an-ninh-thong-tin-phong-quan-tri-rui-ro-hoat-dong-khoi-quan-tri-rui-ro.35C25420.html
LIS Administrator (Laboratory Information System Administrator),system administrator,Intermediate,3,DIAG,Hồ Chí Minh,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/lis-administrator-laboratory-information-system-administrator.35C265D1.html
"Project Manager  (Scum Master, Agile)",project manager,Intermediate,3,Tập đoàn Giáo dục Đại Trường Phát,Hồ Chí Minh,$40.00,"JIRA, Agile, Scrum",Careerviet,https://careerviet.vn/vi/tim-viec-lam/project-manager-scum-master-agile.35C266DC.html
IT Security,IT professional,Intermediate,3-4,"Rochdale Spears Co., Ltd.",Bình Dương,Thương lượng,Analysis,Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-security.35C26689.html
Nhân viên IT,IT professional,Any Level,N/A,HỆ THỐNG GIÁO DỤC EDUFIT,Hà Nội,$10.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-it.35C26491.html
Chuyên viên Quản lý chất lượng (QA - QC),data engineer,Junior,2,Công Ty Quản Lý Nợ Và Khai Thác Tài Sản - Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,SQL,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-ly-chat-luong-qa-qc.35C2647B.html
PHÂN TÍCH NGHIỆP VỤ CÔNG NGHỆ THÔNG TIN (BA),N/A,Intermediate,1-5,Công Ty Quản Lý Nợ Và Khai Thác Tài Sản - Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/phan-tich-nghiep-vu-cong-nghe-thong-tin-ba.35C2647D.html
Chuyên viên/CVCC Phân tích Khách hàng cá nhân - Individual Customer Analysis - Khối Dữ liệu (HO24.303),business intelligence analyst,Junior,2,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"SQL, Tableau, Power BI",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cvcc-phan-tich-khach-hang-ca-nhan-individual-customer-analysis-khoi-du-lieu-ho24-303.35C2669D.html
DevOps Engineer - Khối Công nghệ thông tin (HO24.291),DevOps engineer,Any Level,N/A,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"MongoDB, Docker, Kubernetes, PostgreSQL, Jenkins, CI/CD, Agile",Careerviet,https://careerviet.vn/vi/tim-viec-lam/devops-engineer-khoi-cong-nghe-thong-tin-ho24-291.35C26688.html
Kỹ sư Phát triển AI - AI Engineer - Khối Công nghệ thông tin (HO24.287),software engineer,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"Python, Docker, gRPC, Flask, Django, Git, TensorFlow, PyTorch",Careerviet,https://careerviet.vn/vi/tim-viec-lam/ky-su-phat-trien-ai-ai-engineer-khoi-cong-nghe-thong-tin-ho24-287.35C26642.html
Data Analyst - Khối Dữ liệu (HO24.294),data analyst,Intermediate,2-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/data-analyst-khoi-du-lieu-ho24-294.35C26685.html
Tester - Khối Dữ liệu (HO24.295),QA engineer,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,SQL,Careerviet,https://careerviet.vn/vi/tim-viec-lam/tester-khoi-du-lieu-ho24-295.35C26682.html
Chuyên viên Kiểm thử tự động - Automation Tester - Khối Công nghệ thông tin (HO24.290),QA engineer,Intermediate,2-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kiem-thu-tu-dong-automation-tester-khoi-cong-nghe-thong-tin-ho24-290.35C26683.html
Network Administrator - Khối Công nghệ thông tin (HO24.288),network administrator,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/network-administrator-khoi-cong-nghe-thong-tin-ho24-288.35C2667B.html
Solution Architect - Khối Công nghệ thông tin (HO24.289),solutions architect,Intermediate,3,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"Big Data, Microservices",Careerviet,https://careerviet.vn/vi/tim-viec-lam/solution-architect-khoi-cong-nghe-thong-tin-ho24-289.35C2667F.html
Account Manager,N/A,Intermediate,2-5,CÔNG TY CỔ PHẨN TẬP ĐOÀN MK,Hà Nội,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/account-manager.35C26734.html
Chuyên viên phân tích nghiệp vụ,SAP consultant,Intermediate,1-5,Công ty Cổ phần Tập đoàn Austdoor,Hà Nội,Thương lượng,"Figma, ERP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu.35C26527.html
Data Architect - Khối Dữ liệu (HO24.297),IT professional,Senior,5,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/data-architect-khoi-du-lieu-ho24-297.35C26680.html
Chuyên gia Quản lý chất lượng,N/A,Senior,5-8,Công Ty Tài Chính TNHH MB SHINSEI (MCREDIT),Hà Nội,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-gia-quan-ly-chat-luong.35C264C4.html
Chuyên viên/CVCC Công nghệ mô hình (AI/ML Ops) - Machine Learning Operations (AI/ML Ops) - Khối Dữ liệu (HO24.301),data engineer,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"Python, SQL, Docker, Kubernetes, Jenkins, CI/CD, Hadoop, Spark, AI, R, Airflow, Kafka",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cvcc-cong-nghe-mo-hinh-ai-ml-ops-machine-learning-operations-ai-ml-ops-khoi-du-lieu-ho24-301.35C2669B.html
Business Analyst - Khối Dữ liệu (HO24.296),business analyst,Junior,2,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,SQL,Careerviet,https://careerviet.vn/vi/tim-viec-lam/business-analyst-khoi-du-lieu-ho24-296.35C26681.html
[A9] BSV Tuyển dụng Tổng Đài Viên Truyền hình số vệ tinh K+ Làm Việc Xoay Ca,N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$65.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/a9-bsv-tuyen-dung-tong-dai-vien-truyen-hinh-so-ve-tinh-k-lam-viec-xoay-ca.35C26490.html
Senior Retail Operations Optimization Specialist,data scientist,Intermediate,3-5,Công Ty CP Vàng Bạc Đá Quý Phú Nhuận - PNJ,Hồ Chí Minh,Thương lượng,"Excel, Power Point",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-retail-operations-optimization-specialist.35C26649.html
CVC Rủi ro Hoạt động (Phụ trách RR ATTT) - TNEX Finance - 4B010,N/A,Junior,1,CÔNG TY TÀI CHÍNH TNHH MTV TNEX (TNEX Finance),Hà Nội,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/cvc-rui-ro-hoat-dong-phu-trach-rr-attt-tnex-finance-4b010.35C26583.html
Chuyên viên tư vấn giải pháp (An tòan thông tin),system administrator,Intermediate,4,Công ty TNHH Viettel - CHT,Hồ Chí Minh,Thương lượng,"PC, Linux, VMware, Networking, Firewall",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-tu-van-giai-phap-an-toan-thong-tin.35C26630.html
Senior Android Developer - TA160,mobile developer,Senior,3-7,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Thương lượng,"Java, Git, CI/CD, JIRA, Android, Kotlin, Flutter",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-android-developer-ta160.35C264C0.html
[A9] Tuyển Tổng Đài Viên Đối Tác Tập Đoàn Viettel Tại Bắc Từ Liêm(Nhận Sinh Viên Chờ Bằng) - Làm Việc Xoay Ca Luân Phiên Linh Hoạt (Viettel AP),N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$6.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/a9-tuyen-tong-dai-vien-doi-tac-tap-doan-viettel-tai-bac-tu-liem-nhan-sinh-vien-cho-bang-lam-viec-xoay-ca-luan-phien-linh-hoat-viettel-ap.35C27522.html
Nhân Viên/Chuyên Viên/ Trợ lý Quản Lý Dự Án,data analyst,Junior,1,CÔNG TY CỔ PHẦN CHỨNG KHOÁN ASEAN,Hà Nội,$15.00,"Excel, MS Excel, JIRA, Confluence",Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-chuyen-vien-tro-ly-quan-ly-du-an.35C274FA.html
Data Engineer,data engineer,Junior,1-3,Savills Vietnam,Hồ Chí Minh,Thương lượng,"Python, SQL, Power BI, Azure, ETL",Careerviet,https://careerviet.vn/vi/tim-viec-lam/data-engineer.35C26F25.html
Dev Lead PHP Magento ( Dự án TMĐT),backend developer,Intermediate,3-5,Tổng Công ty Cổ phần Công trình Viettel,Hà Nội,$28.00,"JavaScript, HTML5, CSS3, PHP, JQuery, jQuery, MySQL, GraphQL, SOAP, CI/CD, JIRA, Agile, SEO, ERP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/dev-lead-php-magento-du-an-tmdt.35C27409.html
Chuyên viên IT,IT professional,Junior,1-2,"Viet Han Concrete JSC.,",Hồ Chí Minh,$9.00,VMware,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-it.35C2730E.html
SOFTWARE ENGINEER,software engineer,Intermediate,4,CÔNG TY CỔ PHẦN EARTH VENTURE,Hồ Chí Minh,$25.00,"Python, Java, Data science, Linux, Networking",Careerviet,https://careerviet.vn/vi/tim-viec-lam/software-engineer.35C273D9.html
Data Engineer,data engineer,Junior,2-3,UrBox - Công ty Cổ phần Tiếp Thị Số Tô Quà,Hồ Chí Minh,Thương lượng,"Python, MongoDB, AWS, MySQL, ETL, Airflow",Careerviet,https://careerviet.vn/vi/tim-viec-lam/data-engineer.35C27379.html
[A9] BVS Tuyển Tổng Đài Viên Đối Tác Tập Đoàn Viettel Tại Phạm Văn Đồng (Nhận Sinh Viên Chờ Bằng) - Làm Việc Xoay Ca Luân Phiên (Viettel AP),N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$6.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/a9-bvs-tuyen-tong-dai-vien-doi-tac-tap-doan-viettel-tai-pham-van-dong-nhan-sinh-vien-cho-bang-lam-viec-xoay-ca-luan-phien-viettel-ap.35C272ED.html
Data Analyst Fresher,data analyst,Junior,1-3,Yes4All Trading Services Company Limited,Hồ Chí Minh,Thương lượng,"Python, SQL, Power BI, Data science",Careerviet,https://careerviet.vn/vi/tim-viec-lam/data-analyst-fresher.35C272DB.html
Middle/Senior Java Developer,software developer,Any Level,N/A,CÔNG TY TNHH BẢO HIỂM NHÂN THỌ MB AGEAS,Hà Nội,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/middle-senior-java-developer.35C272D0.html
Chuyên viên Dịch vụ Tin học Văn phòng,N/A,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà NộiThanh HóaĐồng Nai,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-dich-vu-tin-hoc-van-phong.35C2729D.html
Chuyên viên IT,IT professional,Junior,1-2,Công ty CP thiết kế lục giác,Hà Nội,$10.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-it.35C2728B.html
110902 - Quality Assurance Manager/ Trưởng Phòng Quản Lý Chất Lượng - IT,QA engineer,Lead/Expert,10,"RGF HR Agent Vietnam Co., LTD",Hồ Chí Minh,$70.00,"JavaScript, TypeScript",Careerviet,https://careerviet.vn/vi/tim-viec-lam/110902-quality-assurance-manager-truong-phong-quan-ly-chat-luong-it.35C1C2E1.html
Fulltask developer,software developer,Junior,1-2,CÔNG TY CỔ PHẦN PGT SOLUTIONS,Yokohama,Thương lượng,"SQL, PHP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/fulltask-developer.35C1C393.html
Engineer for Electrical Engineering,software engineer,Junior,2-3,Vietnamese-German University (VGU),Bình Dương,$20.00,"Python, Linux, Bash",Careerviet,https://careerviet.vn/vi/tim-viec-lam/engineer-for-electrical-engineering.35C1C3EA.html
IT Business Analysis BI Specialist / Chuyên viên phân tích nghiệp vụ CNTT- Báo cáo thông minh,IT professional,Intermediate,4,Tan Hiep Phat Group,Bình Dương,Thương lượng,SAP,Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-business-analysis-bi-specialist-chuyen-vien-phan-tich-nghiep-vu-cntt-bao-cao-thong-minh.35C1C46D.html
SYSTEM ENGINEER,systems engineer,Junior,1-3,CÔNG TY CỔ PHẦN PGT SOLUTIONS,Hokkaido,Thương lượng,SQL,Careerviet,https://careerviet.vn/vi/tim-viec-lam/system-engineer.35C1C39E.html
GAME DESIGNER - LẬP KẾ HOẠCH CHO GAME,game developer,Junior,1,Koei Tecmo Software Vietnam,Hà Nội,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/game-designer-lap-ke-hoach-cho-game.35C1C353.html
IT Security,IT professional,Intermediate,3-5,Vietnamese-German University (VGU),Bình Dương,$25.00,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-security.35C1C3A1.html
Kỹ sư phát triển giải pháp quản trị nội bộ - Khối Công nghệ thông tin (HO24.173),data engineer,Junior,2,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"Java, SQL, Tableau, Big Data, NoSQL, ETL, SAS, Pentaho, Kafka",Careerviet,https://careerviet.vn/vi/tim-viec-lam/ky-su-phat-trien-giai-phap-quan-tri-noi-bo-khoi-cong-nghe-thong-tin-ho24-173.35C1C26C.html
Chuyên viên Dịch vụ Tin học Văn phòng,N/A,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà NộiQuảng Ninh,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-dich-vu-tin-hoc-van-phong.35C1C386.html
SAP support executive,SAP consultant,Intermediate,2-5,CareerViet's client,Đồng Nai,$30.00,SAP,Careerviet,https://careerviet.vn/vi/tim-viec-lam/sap-support-executive.35C21BEA.html
CRM Data & Analytics Leader,N/A,Any Level,N/A,Công ty Cổ phần Sữa VitaDairy Việt Nam,Hồ Chí Minh,Thương lượng,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/crm-data-analytics-leader.35C21D87.html
.NET Developer,software developer,Any Level,N/A,Công ty Easia Travel,Hà Nội,Thương lượng,"SQL, HTML, HTML5, CSS, CSS3, .NET, JQuery, Bootstrap, jQuery",Careerviet,https://careerviet.vn/vi/tim-viec-lam/net-developer.35C21D18.html
Nhân Viên IT,IT professional,Any Level,N/A,Công ty cổ phần XNK Thủy Sản Bến Tre,Bến Tre,Thương lượng,"ERP, Android, iOS",Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-it.35C21DDE.html
